ApiName, NeutralApiName, DllLibrary, WindowsPrototype, ReturnNative, ReturnDart, ParamCount, Param1Native, Param1Dart, Comment
CredFree, CredFree, advapi32, "void CredFree(\n  PVOID Buffer\n);", Void, void, 1, Buffer, Pointer, Pointer, "The CredFree function frees a buffer returned by any of the credentials management functions."
CredReadW, CredRead, advapi32, "BOOL CredReadW(\n  LPCWSTR      TargetName,\n  DWORD        Type,\n  DWORD        Flags,\n  PCREDENTIALW *Credential\n);", Int32, int, 4, TargetName, Pointer<Utf16>, Pointer<Utf16>, Type, Uint32, int, Flags, Uint32, int, Credential, Pointer<Pointer<CREDENTIAL>>, Pointer<Pointer<CREDENTIAL>>, "The CredRead function reads a credential from the user's credential set. The credential set used is the one associated with the logon session of the current token. The token must not have the user's SID disabled."
CredWriteW, CredWrite, advapi32, "BOOL CredWriteW(\n  PCREDENTIALW Credential,\n  DWORD        Flags\n);", Int32, int, 2, Credential, Pointer<CREDENTIAL>, Pointer<CREDENTIAL>, Flags, Uint32, int, "The CredWrite function creates a new credential or modifies an existing credential in the user's credential set. The new credential is associated with the logon session of the current token. The token must not have the user's security identifier (SID) disabled."
DeactivateActCtx, DeactivateActCtx, kernel32, "BOOL DeactivateActCtx(\n  DWORD     dwFlags,\n  ULONG_PTR ulCookie\n);", Int32, int, 2, dwFlags, Uint32, int, ulCookie, IntPtr, int, "The DeactivateActCtx function deactivates the activation context corresponding to the specified cookie."
DefWindowProcW, DefWindowProc, user32, "LRESULT LRESULT DefWindowProcW(\n  HWND   hWnd,\n  UINT   Msg,\n  WPARAM wParam,\n  LPARAM lParam\n);", IntPtr, int, 4, hWnd, IntPtr, int, Msg, Uint32, int, wParam, IntPtr, int, lParam, IntPtr, int, "Calls the default window procedure to provide default processing for any window messages that an application does not process. This function ensures that every message is processed. DefWindowProc is called with the same parameters received by the window procedure."
DeleteDC, DeleteDC, gdi32, "BOOL DeleteDC(\n  HDC hdc\n);", Int32, int, 1, hdc, IntPtr, int, "The DeleteDC function deletes the specified device context (DC)."
DeleteObject, DeleteObject, gdi32, "BOOL DeleteObject(\n  HGDIOBJ ho\n);", Int32, int, 1, ho, IntPtr, int, "The DeleteObject function deletes a logical pen, brush, font, bitmap, region, or palette, freeing all system resources associated with the object. After the object is deleted, the specified handle is no longer valid."
DestroyIcon, DestroyIcon, user32, "BOOL DestroyIcon(\n  HICON hIcon\n);", Int32, int, 1, hIcon, IntPtr, int, "Destroys an icon and frees any memory the icon occupied."
DestroyPhysicalMonitor, DestroyPhysicalMonitor, dxva2, "_BOOL DestroyPhysicalMonitor(\n  HANDLE hMonitor\n);", Int32, int, 1, hMonitor, IntPtr, int, "Closes a handle to a physical monitor. Call this function to close a monitor handle obtained from the GetPhysicalMonitorsFromHMONITOR or GetPhysicalMonitorsFromIDirect3DDevice9 function."
DestroyPhysicalMonitors, DestroyPhysicalMonitors, dxva2, "_BOOL DestroyPhysicalMonitors(\n  DWORD              dwPhysicalMonitorArraySize,\n  LPPHYSICAL_MONITOR pPhysicalMonitorArray\n);", Int32, int, 2, dwPhysicalMonitorArraySize, Uint32, int, pPhysicalMonitorArray, Pointer, Pointer, "Closes an array of physical monitor handles. Call this function to close an array of monitor handles obtained from the GetPhysicalMonitorsFromHMONITOR or GetPhysicalMonitorsFromIDirect3DDevice9 function."
DestroyWindow, DestroyWindow, user32, "BOOL DestroyWindow(\n  HWND hWnd\n);", Int32, int, 1, hWnd, IntPtr, int, "Destroys the specified window. The function sends WM_DESTROY and WM_NCDESTROY messages to the window to deactivate it and remove the keyboard focus from it. The function also destroys the window's menu, flushes the thread message queue, destroys timers, removes clipboard ownership, and breaks the clipboard viewer chain (if the window is at the top of the viewer chain)."
DialogBoxIndirectParamW, DialogBoxIndirectParam, user32, "INT_PTR DialogBoxIndirectParamW(\n  HINSTANCE       hInstance,\n  LPCDLGTEMPLATEW hDialogTemplate,\n  HWND            hWndParent,\n  DLGPROC         lpDialogFunc,\n  LPARAM          dwInitParam\n)", IntPtr, int, 5, hInstance, IntPtr, int, hDialogTemplate, Pointer<DLGTEMPLATE>, Pointer<DLGTEMPLATE>, hWndParent, IntPtr, int, lpDialogFunc, Pointer<NativeFunction>, Pointer<NativeFunction>, dwInitParam, IntPtr, int, "Creates a modal dialog box from a dialog box template in memory. Before displaying the dialog box, the function passes an application-defined value to the dialog box procedure as the lParam parameter of the WM_INITDIALOG message. An application can use this value to initialize dialog box controls."
DispatchMessageW, DispatchMessage, user32, "LRESULT DispatchMessage(\n  const MSG *lpMsg\n);", IntPtr, int, 1, lpMsg, Pointer<MSG>, Pointer<MSG>, "Dispatches a message to a window procedure. It is typically used to dispatch a message retrieved by the GetMessage function."
DrawCaption, DrawCaption, user32, "BOOL DrawCaption(\n  HWND       hwnd,\n  HDC        hdc,\n  const RECT *lprect,\n  UINT       flags\n);", Int32, int, 4, hwnd, IntPtr, int, hdc, IntPtr, int, lprect, Pointer<RECT>, Pointer<RECT>, flags, Uint32, int, "The DrawCaption function draws a window caption."
DrawEscape, DrawEscape, gdi32, "int DrawEscape(\n  HDC    hdc,\n  int    iEscape,\n  int    cjIn,\n  LPCSTR lpIn\n);", Int32, int, 4, hdc, IntPtr, int, iEscape, Int32, int, cjIn, Int32, int, lpIn, Pointer, Pointer, "The DrawEscape function provides drawing capabilities of the specified video display that are not directly available through the graphics device interface (GDI)."
DrawIcon, DrawIcon, user32, "BOOL DrawIcon(\n  HDC   hDC,\n  int   X,\n  int   Y,\n  HICON hIcon\n);", Int32, int, 4, hDC, IntPtr, int, X, Int32, int, Y, Int32, int, hIcon, IntPtr, int, "Draws an icon or cursor into the specified device context."
DrawStatusTextW, DrawStatusText, comctl32, "void DrawStatusTextW(\n  HDC     hDC,\n  LPCRECT lprc,\n  LPCWSTR pszText,\n  UINT    uFlags\n);", Void, void, 4, hdc, IntPtr, int, lprc, Pointer<RECT>, Pointer<RECT>, pszText, Pointer<Utf16>, Pointer<Utf16>, uFlags, Uint32, int, "The DrawStatusText function draws the specified text in the style of a status window with borders."
DrawTextW, DrawText, user32, "int DrawTextW(\n  HDC     hdc,\n  LPCWSTR lpchText,\n  int     cchText,\n  LPRECT  lprc,\n  UINT    format\n);", Int32, int, 5, hdc, IntPtr, int, lpchText, Pointer<Utf16>, Pointer<Utf16>, cchText, Int32, int, lprc, Pointer<RECT>, Pointer<RECT>, format, Uint32, int, "The DrawText function draws formatted text in the specified rectangle. It formats the text according to the specified method (expanding tabs, justifying characters, breaking lines, and so forth)."
DrawTextExW, DrawTextEx, user32, "int DrawTextExW(\n  HDC              hdc,\n  LPWSTR           lpchText,\n  int              cchText,\n  LPRECT           lprc,\n  UINT             format,\n  LPDRAWTEXTPARAMS lpdtp\n);", Int32, int, 6, hdc, IntPtr, int, lpchText, Pointer<Utf16>, Pointer<Utf16>, cchText, Int32, int, lprc, Pointer<RECT>, Pointer<RECT>, format, Uint32, int, lpdtp, Pointer<DRAWTEXTPARAMS>, Pointer<DRAWTEXTPARAMS>, "The DrawTextEx function draws formatted text in the specified rectangle."
Ellipse, Ellipse, gdi32, "BOOL Ellipse(\n  HDC hdc,\n  int left,\n  int top,\n  int right,\n  int bottom\n);", Int32, int, 5, hdc, IntPtr, int, left, Int32, int, top, Int32, int, right, Int32, int, bottom, Int32, int, "The Ellipse function draws an ellipse. The center of the ellipse is the center of the specified bounding rectangle. The ellipse is outlined by using the current pen and is filled by using the current brush."
EnableMenuItem, EnableMenuItem, user32, "BOOL EnableMenuItem(\n  HMENU hMenu,\n  UINT  uIDEnableItem,\n  UINT  uEnable\n);", Int32, int, 3, hMenu, IntPtr, int, uIDEnableItem, Uint32, int, uEnable, Uint32, int, "Enables, disables, or grays the specified menu item."
EndDialog, EndDialog, user32, "BOOL EndDialog(\n  HWND    hDlg,\n  INT_PTR nResult\n);", Int32, int, 2, hDlg, IntPtr, int, nResult, IntPtr, int, "Destroys a modal dialog box, causing the system to end any processing for the dialog box."
EndPaint, EndPaint, user32, "BOOL EndPaint(\n  HWND              hWnd,\n  const PAINTSTRUCT *lpPaint\n);", Int32, int, 2, hWnd, IntPtr, int, lpPaint, Pointer<PAINTSTRUCT>, Pointer<PAINTSTRUCT>, "The EndPaint function marks the end of painting in the specified window. This function is required for each call to the BeginPaint function, but only after painting is complete."
EndPath, EndPath, gdi32, "BOOL EndPath(\n  HDC hdc\n);", Int32, int, 1, hdc, IntPtr, int, "The EndPath function closes a path bracket and selects the path defined by the bracket into the specified device context."
EndUpdateResourceW, EndUpdateResource, kernel32, "BOOL EndUpdateResourceW(\n  HANDLE hUpdate,\n  BOOL   fDiscard\n);", Int32, int, 2, hUpdate, IntPtr, int, fDiscard, Int32, int, "Commits or discards changes made prior to a call to UpdateResource."
EnumChildWindows, EnumChildWindows, user32, "BOOL EnumChildWindows(\n  HWND        hWndParent,\n  WNDENUMPROC lpEnumFunc,\n  LPARAM      lParam\n);", Int32, int, 3, hWndParent, IntPtr, int, lpEnumFunc, Pointer<NativeFunction>, Pointer<NativeFunction>, lParam, IntPtr, int, "Enumerates the child windows that belong to the specified parent window by passing the handle to each child window, in turn, to an application-defined callback function. EnumChildWindows continues until the last child window is enumerated or the callback function returns FALSE."
EnumDisplayMonitors, EnumDisplayMonitors, user32, "BOOL EnumDisplayMonitors(\n  HDC             hdc,\n  LPCRECT         lprcClip,\n  MONITORENUMPROC lpfnEnum,\n  LPARAM          dwData\n);", Int32, int, 4, hdc, IntPtr, int, lprcClip, Pointer, Pointer, lpfnEnum, Pointer<NativeFunction>, Pointer<NativeFunction>, dwData, IntPtr, int, "The EnumDisplayMonitors function enumerates display monitors (including invisible pseudo-monitors associated with the mirroring drivers) that intersect a region formed by the intersection of a specified clipping rectangle and the visible region of a device context. EnumDisplayMonitors calls an application-defined MonitorEnumProc callback function once for each monitor that is enumerated. Note that GetSystemMetrics (SM_CMONITORS) counts only the display monitors."
EnumFontFamiliesExW, EnumFontFamiliesEx, gdi32, "int EnumFontFamiliesExW(\n  HDC           hdc,\n  LPLOGFONTW    lpLogfont,\n  FONTENUMPROCW lpProc,\n  LPARAM        lParam,\n  DWORD         dwFlags\n);", Int32, int, 5, hdc, IntPtr, int, lpLogFont, Pointer<LOGFONT>, Pointer<LOGFONT>, lpProc, Pointer<NativeFunction>, Pointer<NativeFunction>, lParam, IntPtr, int, dwFlags, Uint32, int, "The EnumFontFamiliesEx function enumerates all uniquely-named fonts in the system that match the font characteristics specified by the LOGFONT structure. EnumFontFamiliesEx enumerates fonts based on typeface name, character set, or both."
EnumProcesses, EnumProcesses, psapi, "BOOL EnumProcesses(\n  DWORD   *lpidProcess,\n  DWORD   cb,\n  LPDWORD lpcbNeeded\n);", Int32, int, 3, lpidProcess, Pointer<Uint32>, Pointer<Uint32>, cb, Uint32, int, lpcbNeeded, Pointer<Uint32>, Pointer<Uint32>, "Retrieves the process identifier for each process object in the system."
EnumProcessModules, EnumProcessModules, psapi, "BOOL EnumProcessModules(\n  HANDLE  hProcess,\n  HMODULE *lphModule,\n  DWORD   cb,\n  LPDWORD lpcbNeeded\n);", Int32, int, 4, hProcess, IntPtr, int, lphModule, Pointer<IntPtr>, Pointer<IntPtr>, cb, Uint32, int, lpcbNeeded, Pointer<Uint32>, Pointer<Uint32>, "Retrieves a handle for each module in the specified process."
EnumProcessModulesEx, EnumProcessModulesEx, psapi, "BOOL EnumProcessModulesEx(\n  HANDLE  hProcess,\n  HMODULE *lphModule,\n  DWORD   cb,\n  LPDWORD lpcbNeeded,\n  DWORD   dwFilterFlag\n);", Int32, int, 5, hProcess, IntPtr, int, lphModule, Pointer<IntPtr>, Pointer<IntPtr>, cb, Uint32, int, lpcbNeeded, Pointer<Uint32>, Pointer<Uint32>, dwFilterFlag, Uint32, int, "Retrieves a handle for each module in the specified process that meets the specified filter criteria."
EnumResourceNamesW, EnumResourceNames, kernel32, "BOOL EnumResourceNamesW(\n  HMODULE          hModule,\n  LPCWSTR          lpType,\n  ENUMRESNAMEPROCW lpEnumFunc,\n  LONG_PTR         lParam\n);", Int32, int, 4, hModule, IntPtr, int, lpType, Pointer<Utf16>, Pointer<Utf16>, lpEnumFunc, Pointer<NativeFunction>, Pointer<NativeFunction>, lParam, IntPtr, int, "Enumerates resources of a specified type within a binary module. For Windows Vista and later, this is typically a language-neutral Portable Executable (LN file), and the enumeration will also include resources from the corresponding language-specific resource files (.mui files) that contain localizable language resources. It is also possible for hModule to specify an .mui file, in which case only that file is searched for resources."
EnumResourceTypesW, EnumResourceTypes, kernel32, "BOOL EnumResourceTypesW(\n  HMODULE          hModule,\n  ENUMRESTYPEPROCW lpEnumFunc,\n  LONG_PTR         lParam\n);", Int32, int, 3, hModule, IntPtr, int, lpEnumFunc, Pointer<NativeFunction>, Pointer<NativeFunction>, lParam, IntPtr, int, "Enumerates resource types within a binary module. Starting with Windows Vista, this is typically a language-neutral Portable Executable (LN file), and the enumeration also includes resources from one of the corresponding language-specific resource files (.mui files)—if one exists—that contain localizable language resources. It is also possible to use hModule to specify a .mui file, in which case only that file is searched for resource types."
EnumWindows, EnumWindows, user32, "BOOL EnumWindows(\n  WNDENUMPROC lpEnumFunc,\n  LPARAM      lParam\n);", Int32, int, 2, lpEnumFunc, Pointer<NativeFunction>, Pointer<NativeFunction>, lParam, IntPtr, int, "Enumerates all top-level windows on the screen by passing the handle to each window, in turn, to an application-defined callback function. EnumWindows continues until the last top-level window is enumerated or the callback function returns FALSE."
EqualRect, EqualRect, user32, "BOOL EqualRect(\n  const RECT *lprc1,\n  const RECT *lprc2\n);", Int32, int, 2, lprc1, Pointer<RECT>, Pointer<RECT>, lprc2, Pointer<RECT>, Pointer<RECT>, "The EqualRect function determines whether the two specified rectangles are equal by comparing the coordinates of their upper-left and lower-right corners."
ExcludeUpdateRgn, ExcludeUpdateRgn, user32, "int ExcludeUpdateRgn(\n  HDC  hDC,\n  HWND hWnd\n);", Int32, int, 2, hDC, IntPtr, int, hWnd, IntPtr, int, "The ExcludeUpdateRgn function prevents drawing within invalid areas of a window by excluding an updated region in the window from a clipping region."
ExtCreatePen, ExtCreatePen, gdi32, "HPEN ExtCreatePen(\n  DWORD          iPenStyle,\n  DWORD          cWidth,\n  const LOGBRUSH *plbrush,\n  DWORD          cStyle,\n  const DWORD    *pstyle\n);", IntPtr, int, 5, iPenStyle, Uint32, int, cWidth, Uint32, int, plBrush, Pointer<LOGFONT>, Pointer<LOGFONT>, cStyle, Uint32, int, pStyle, Pointer<Uint32>, Pointer<Uint32>, "The ExtCreatePen function creates a logical cosmetic or geometric pen that has the specified style, width, and brush attributes."
ExtTextOutW, ExtTextOut, gdi32, "BOOL ExtTextOutW(\n  HDC        hdc,\n  int        x,\n  int        y,\n  UINT       options,\n  const RECT *lprect,\n  LPCWSTR    lpString,\n  UINT       c,\n  const INT  *lpDx\n);", Int32, int, 8, hdc, IntPtr, int, x, Int32, int, y, Int32, int, options, Uint32, int, lprect, Pointer<RECT>, Pointer<RECT>, lpString, Pointer<Utf16>, Pointer<Utf16>, c, Uint32, int, lpDx, Pointer<Int32>, Pointer<Int32>, "The ExtTextOut function draws text using the currently selected font, background color, and text color. You can optionally provide dimensions to be used for clipping, opaquing, or both."
FillConsoleOutputAttribute, FillConsoleOutputAttribute, kernel32, "BOOL WINAPI FillConsoleOutputAttribute(\n  _In_  HANDLE  hConsoleOutput,\n  _In_  WORD    wAttribute,\n  _In_  DWORD   nLength,\n  _In_  COORD   dwWriteCoord,\n  _Out_ LPDWORD lpNumberOfAttrsWritten\n);", Int32, int, 5, hConsoleOutput, IntPtr, int, wAttribute, Uint16, int, nLength, Uint32, int, dwWriteCoord, Int32, int, lpNumberOfAttrsWritten, Pointer<Uint32>, Pointer<Uint32>, "Sets the character attributes for a specified number of character cells, beginning at the specified coordinates in a screen buffer."
FillConsoleOutputCharacterW, FillConsoleOutputCharacter, kernel32, "BOOL WINAPI FillConsoleOutputCharacter(\n  _In_  HANDLE  hConsoleOutput,\n  _In_  TCHAR   cCharacter,\n  _In_  DWORD   nLength,\n  _In_  COORD   dwWriteCoord,\n  _Out_ LPDWORD lpNumberOfCharsWritten\n);", Int32, int, 5, hConsoleOutput, IntPtr, int, cCharacter, Uint8, int, nLength, Uint32, int, dwWriteCoord, Int32, int, lpNumberOfCharsWritten, Pointer<Uint32>, Pointer<Uint32>, "Writes a character to the console screen buffer a specified number of times, beginning at the specified coordinates."
FillRect, FillRect, user32, "int FillRect(\n  HDC        hDC,\n  const RECT *lprc,\n  HBRUSH     hbr\n);", Int32, int, 3, hDC, IntPtr, int, lprc, Pointer<RECT>, Pointer<RECT>, hbr, IntPtr, int, "The FillRect function fills a rectangle by using the specified brush. This function includes the left and top borders, but excludes the right and bottom borders of the rectangle."
FindExecutableW, FindExecutable, shell32, "HINSTANCE FindExecutableW(\n  LPCWSTR lpFile,\n  LPCWSTR lpDirectory,\n  LPWSTR  lpResult\n);", IntPtr, int, 3, lpFile, Pointer<Utf16>, Pointer<Utf16>, lpDirectory, Pointer<Utf16>, Pointer<Utf16>, lpResult, Pointer<Utf16>, Pointer<Utf16>, "Retrieves the name of and handle to the executable (.exe) file associated with a specific document file."
FindFirstVolumeW, FindFirstVolume, kernel32, "HANDLE FindFirstVolumeW(\n  LPWSTR lpszVolumeName,\n  DWORD  cchBufferLength\n);", IntPtr, int, 2, lpszVolumeName, Pointer<Utf16>, Pointer<Utf16>, cchBufferLength, Uint32, int, "Retrieves the name of a volume on a computer. FindFirstVolume is used to begin scanning the volumes of a computer."
FindNextVolumeW, FindNextVolume, kernel32, "BOOL FindNextVolumeW(\n  HANDLE hFindVolume,\n  LPWSTR lpszVolumeName,\n  DWORD  cchBufferLength\n);", Int32, int, 3, hFindVolume, IntPtr, int, lpszVolumeName, Pointer<Utf16>, Pointer<Utf16>, cchBufferLength, Uint32, int, "Continues a volume search started by a call to the FindFirstVolume function. FindNextVolume finds one volume per call."
FindResourceW, FindResource, kernel32, "HRSRC FindResourceW(\n  HMODULE hModule,\n  LPCWSTR  lpName,\n  LPCWSTR  lpType\n);", IntPtr, int, 3, hModule, IntPtr, int, lpName, Pointer<Utf16>, Pointer<Utf16>, lpType, Pointer<Utf16>, Pointer<Utf16>, "Determines the location of a resource with the specified type and name in the specified module."
FindResourceExW, FindResourceEx, kernel32, "HRSRC FindResourceExW(\n  HMODULE hModule,\n  LPCWSTR  lpType,\n  LPCWSTR  lpName,\n  WORD    wLanguage\n);", IntPtr, int, 4, hModule, IntPtr, int, lpName, Pointer<Utf16>, Pointer<Utf16>, lpType, Pointer<Utf16>, Pointer<Utf16>, wLanguage, Int16, int, "Determines the location of the resource with the specified type, name, and language in the specified module."
FindTextW, FindText, comdlg32, "HWND FindTextW(\n  LPFINDREPLACEW Arg1\n);", IntPtr, int, 1, Arg1, Pointer<FINDREPLACE>, Pointer<FINDREPLACE>, "Creates a system-defined modeless Find dialog box that lets the user specify a string to search for and options to use when searching for text in a document."
FindVolumeClose, FindVolumeClose, kernel32, "BOOL FindVolumeClose(\n  HANDLE hFindVolume\n);", Int32, int, 1, hFindVolume, IntPtr, int, "Closes the specified volume search handle. The FindFirstVolume and FindNextVolume functions use this search handle to locate volumes."
FindWindowExW, FindWindowEx, user32, "HWND FindWindowExW(\n  HWND    hWndParent,\n  HWND    hWndChildAfter,\n  LPCWSTR lpszClass,\n  LPCWSTR lpszWindow\n);", IntPtr, int, 4, hWndParent, IntPtr, int, hWndChildAfter, IntPtr, int, lpszClass, Pointer<Utf16>, Pointer<Utf16>, lpszWindow, Pointer<Utf16>, Pointer<Utf16>, "Retrieves a handle to a window whose class name and window name match the specified strings. The function searches child windows, beginning with the one following the specified child window. This function does not perform a case-sensitive search."
FlushConsoleInputBuffer, FlushConsoleInputBuffer, kernel32, "BOOL WINAPI FlushConsoleInputBuffer(\n  _In_ HANDLE hConsoleInput\n);", Int32, int, 1, hConsoleInput, IntPtr, int, Flushes the console input buffer. All input records currently in the input buffer are discarded., "Flushes the console input buffer. All input records currently in the input buffer are discarded."
FormatMessageW, FormatMessage, kernel32, "DWORD FormatMessageW(\n  DWORD   dwFlags,\n  LPCVOID lpSource,\n  DWORD   dwMessageId,\n  DWORD   dwLanguageId,\n  LPWSTR  lpBuffer,\n  DWORD   nSize,\n  va_list *Arguments\n);", Int32, int, 7, dwFlags, Uint32, int, lpSource, Pointer<Void>, Pointer<Void>, dwMessageId, Uint32, int, dwLanguageId, Uint32, int, lpBuffer, Pointer<Utf16>, Pointer<Utf16>, nSize, Uint32, int, arguments, Pointer, Pointer, "Formats a message string. The function requires a message definition as input. The message definition can come from a buffer passed into the function. It can come from a message table resource in an already-loaded module. Or the caller can ask the function to search the system's message table resource(s) for the message definition. The function finds the message definition in a message table resource based on a message identifier and a language identifier. The function copies the formatted message text to an output buffer, processing any embedded insert sequences if requested."
FrameRect, FrameRect, user32, "int FrameRect(\n  HDC        hDC,\n  const RECT *lprc,\n  HBRUSH     hbr\n);", Int32, int, 3, hDC, IntPtr, int, lprc, Pointer<RECT>, Pointer<RECT>, hbr, IntPtr, int, "The FrameRect function draws a border around the specified rectangle by using the specified brush. The width and height of the border are always one logical unit."
FreeConsole, FreeConsole, kernel32, "BOOL WINAPI FreeConsole(void);", Int32, int, 0, "Detaches the calling process from its console."
FreeLibrary, FreeLibrary, kernel32, "BOOL FreeLibrary(\n  HMODULE hLibModule\n);", Int32, int, 1, hLibModule, IntPtr, int, "Frees the loaded dynamic-link library (DLL) module and, if necessary, decrements its reference count. When the reference count reaches zero, the module is unloaded from the address space of the calling process and the handle is no longer valid."
GetClientRect, GetClientRect, user32, "BOOL GetClientRect(\n  HWND   hWnd,\n  LPRECT lpRect\n);", Int32, int, 2, hwnd, IntPtr, int, lpRect, Pointer<RECT>, Pointer<RECT>, "Retrieves the coordinates of a window's client area. The client coordinates specify the upper-left and lower-right corners of the client area. Because client coordinates are relative to the upper-left corner of a window's client area, the coordinates of the upper-left corner are (0,0)."
GetComputerNameExW, GetComputerNameEx, kernel32, "BOOL GetComputerNameExW(\n  COMPUTER_NAME_FORMAT NameType,\n  LPWSTR               lpBuffer,\n  LPDWORD              nSize\n);", Int32, int, 3, NameType, Int32, int, lpBuffer, Pointer<Utf16>, Pointer<Utf16>, nSize, Pointer<Uint32>, Pointer<Uint32>, "Retrieves a NetBIOS or DNS name associated with the local computer. The names are established at system startup, when the system reads them from the registry."
GetConsoleCursorInfo, GetConsoleCursorInfo, kernel32, "BOOL WINAPI GetConsoleCursorInfo(\n  _In_  HANDLE               hConsoleOutput,\n  _Out_ PCONSOLE_CURSOR_INFO lpConsoleCursorInfo\n);", Int32, int, 2, hConsoleOutput, IntPtr, int, lpConsoleCursorInfo, Pointer<CONSOLE_CURSOR_INFO>, Pointer<CONSOLE_CURSOR_INFO>, "Retrieves information about the size and visibility of the cursor for the specified console screen buffer."
GetConsoleMode, GetConsoleMode, kernel32, "BOOL WINAPI GetConsoleMode(\n  _In_  HANDLE  hConsoleHandle,\n  _Out_ LPDWORD lpMode\n);", Int32, int, 2, hConsoleHandle, IntPtr, int, lpMode, Pointer<Uint32>, Pointer<Uint32>, "Retrieves the current input mode of a console's input buffer or the current output mode of a console screen buffer."
GetConsoleScreenBufferInfo, GetConsoleScreenBufferInfo, kernel32, "BOOL WINAPI GetConsoleScreenBufferInfo(\n  _In_  HANDLE                      hConsoleOutput,\n  _Out_ PCONSOLE_SCREEN_BUFFER_INFO lpConsoleScreenBufferInfo\n);", Int32, int, 2, hConsoleOutput, IntPtr, int, lpConsoleScreenBufferInfo, Pointer<CONSOLE_SCREEN_BUFFER_INFO>, Pointer<CONSOLE_SCREEN_BUFFER_INFO>, "Retrieves information about the specified console screen buffer."
GetConsoleSelectionInfo, GetConsoleSelectionInfo, kernel32, "BOOL WINAPI GetConsoleSelectionInfo(\n  _Out_ PCONSOLE_SELECTION_INFO lpConsoleSelectionInfo\n);", Int32, int, 1, lpConsoleSelectionInfo, Pointer<CONSOLE_SELECTION_INFO>, Pointer<CONSOLE_SELECTION_INFO>, Retrieves information about the current console selection.
GetConsoleTitleW, GetConsoleTitle, kernel32, "DWORD WINAPI GetConsoleTitle(\n  _Out_ LPTSTR lpConsoleTitle,\n  _In_  DWORD  nSize\n);", Uint32, int, 2, lpConsoleTitle, Pointer<Utf16>, Pointer<Utf16>, nSize, Uint32, int, "Retrieves the title for the current console window."
GetConsoleWindow, GetConsoleWindow, kernel32, "HWND WINAPI GetConsoleWindow(void);", IntPtr, int, 0, "Retrieves the window handle used by the console associated with the calling process."
GetCurrentProcess, GetCurrentProcess, kernel32, "HANDLE GetCurrentProcess();", IntPtr, int, 0, "Retrieves a pseudo handle for the current process."
GetCursor, GetCursor, user32, "HCURSOR GetCursor();", IntPtr, int, 0, "Retrieves a handle to the current cursor."
GetCursorPos, GetCursorPos, user32, "BOOL GetCursorPos(\n  LPPOINT lpPoint\n);", Int32, int, 1, lpPoint, Pointer<POINT>, Pointer<POINT>, "Retrieves the position of the mouse cursor, in screen coordinates."
GetDC, GetDC, user32, "HDC GetDC(\n  HWND hWnd\n);", IntPtr, int, 1, hwnd, IntPtr, int, "The GetDC function retrieves a handle to a device context (DC) for the client area of a specified window or for the entire screen. You can use the returned handle in subsequent GDI functions to draw in the DC. The device context is an opaque data structure, whose values are used internally by GDI."
GetDCEx, GetDCEx, user32, "HDC GetDCEx(\n  HWND  hWnd,\n  HRGN  hrgnClip,\n  DWORD flags\n);", IntPtr, int, 3, hWnd, IntPtr, int, hrgnClip, IntPtr, int, flags, Uint32, int, "The GetDCEx function retrieves a handle to a device context (DC) for the client area of a specified window or for the entire screen. You can use the returned handle in subsequent GDI functions to draw in the DC. The device context is an opaque data structure, whose values are used internally by GDI."
GetDialogBaseUnits, GetDialogBaseUnits, user32, "long GetDialogBaseUnits();", Int32, int, 0, "Retrieves the system's dialog base units, which are the average width and height of characters in the system font. For dialog boxes that use the system font, you can use these values to convert between dialog template units, as specified in dialog box templates, and pixels. For dialog boxes that do not use the system font, the conversion from dialog template units to pixels depends on the font used by the dialog box."
GetDIBits, GetDIBits, gdi32, "int GetDIBits(\n  HDC          hdc,\n  HBITMAP      hbm,\n  UINT         start,\n  UINT         cLines,\n  LPVOID       lpvBits,\n  LPBITMAPINFO lpbmi,\n  UINT         usage\n);", Int32, int, 7, hdc, IntPtr, int, hbm, IntPtr, int, start, Uint32, int, cLines, Uint32, int, lpvBits, Pointer, Pointer, lpbmi, Pointer<BITMAPINFO>, Pointer<BITMAPINFO>, usage, Uint32, int, "The GetDIBits function retrieves the bits of the specified compatible bitmap and copies them into a buffer as a DIB using the specified format."
GetDlgItem, GetDlgItem, user32, "HWND GetDlgItem(\n  HWND hDlg,\n  int  nIDDlgItem\n);", IntPtr, int, 2, hDlg, IntPtr, int, nIDDlgItem, Int32, int, "Retrieves a handle to a control in the specified dialog box."
GetDlgItemInt, GetDlgItemInt, user32, "UINT GetDlgItemInt(\n  HWND hDlg,\n  int  nIDDlgItem,\n  BOOL *lpTranslated,\n  BOOL bSigned\n);", Uint32, int, 4, hDlg, IntPtr, int, nIDDlgItem, Int32, int, lpTranslated, Pointer<Int32>, Pointer<Int32>, bSigned, Int32, int, "Translates the text of a specified control in a dialog box into an integer value."
GetDlgItemTextW, GetDlgItemText, user32, "UINT GetDlgItemTextW(\n  HWND   hDlg,\n  int    nIDDlgItem,\n  LPWSTR lpString,\n  int    cchMax\n);", Uint32, int, 4, hDlg, IntPtr, int, nIDDlgItem, Int32, int, lpString, Pointer<Utf16>, Pointer<Utf16>, cchMax, Int32, int, "Retrieves the title or text associated with a control in a dialog box."
